Boss,Character,Profile,Floor,Seed,Result,Virtual seconds,Player HP %,Abilities,Normal damage %,Heavy damage %,DoT damage %,RoomTick damage %
"Паучиха-Прародительница","sasha",rich,7,13,Victory,5.50,80.23,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,14,Victory,5.56,82.53,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,15,Victory,5.44,75.86,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,16,Victory,6.58,82.53,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,17,Victory,4.46,83.91,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,18,Victory,6.54,80.92,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,19,Victory,4.44,83.45,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,20,Victory,4.44,82.53,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,21,Victory,5.52,82.53,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,22,Victory,6.56,80.23,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,23,Victory,5.48,78.85,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,24,Victory,5.50,80.69,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,25,Victory,4.42,82.53,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,26,Victory,5.54,80.46,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,27,Victory,5.50,81.61,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,28,Victory,4.46,84.60,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,29,Victory,4.38,79.08,"",100.00,0.00,0.00,0.00
"Паучиха-Прародительница","sasha",rich,7,30,Victory,6.50,75.86,"",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,1,Defeat,17.28,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,2,Defeat,16.38,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,3,Defeat,17.28,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,4,Defeat,17.28,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,5,Defeat,15.46,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,6,Defeat,18.20,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,7,Defeat,17.28,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,8,Defeat,18.20,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,9,Defeat,17.28,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,10,Defeat,16.38,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,11,Defeat,16.38,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,12,Defeat,17.28,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,13,Defeat,17.28,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,14,Defeat,18.20,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,15,Defeat,16.38,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,16,Defeat,16.38,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,17,Defeat,17.28,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,18,Defeat,17.28,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,19,Defeat,16.38,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,20,Defeat,17.28,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,21,Defeat,16.38,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,22,Defeat,17.28,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,23,Defeat,16.38,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,24,Defeat,16.38,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,25,Defeat,16.38,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,26,Defeat,16.38,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,27,Defeat,17.28,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,28,Defeat,17.28,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,29,Defeat,16.38,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",poor,6,30,Defeat,17.28,0.00,"Зеркальный доспех:1; Отражение:1; Скол брони:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,1,Victory,28.14,100.00,"Зеркальный доспех:1; Отражение:1; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,2,Victory,28.14,100.00,"Зеркальный доспех:1; Отражение:1; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,3,Victory,30.04,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,4,Victory,28.14,100.00,"Зеркальный доспех:1; Отражение:1; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,5,Victory,29.44,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,6,Victory,29.44,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,7,Victory,28.14,100.00,"Зеркальный доспех:1; Отражение:1; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,8,Victory,29.44,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,9,Victory,29.44,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,10,Victory,31.28,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,11,Victory,29.44,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,12,Victory,30.04,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,13,Victory,28.14,100.00,"Зеркальный доспех:1; Отражение:1; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,14,Victory,30.04,100.00,"Зеркальный доспех:1; Отражение:1; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,15,Victory,29.44,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,16,Victory,31.28,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,17,Victory,28.14,100.00,"Зеркальный доспех:1; Отражение:1; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,18,Victory,30.04,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,19,Victory,30.66,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,20,Victory,30.04,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,21,Victory,31.90,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,22,Victory,30.66,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,23,Victory,28.14,100.00,"Зеркальный доспех:1; Отражение:1; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,24,Victory,31.28,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,25,Victory,29.44,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,26,Victory,28.14,100.00,"Зеркальный доспех:1; Отражение:1; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,27,Victory,31.28,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,28,Victory,29.44,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,29,Victory,28.14,100.00,"Зеркальный доспех:1; Отражение:1; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",mid,6,30,Victory,30.04,100.00,"Зеркальный доспех:1; Отражение:2; Скол брони:2",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,1,Victory,4.02,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,2,Victory,4.96,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,3,Victory,4.96,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,4,Victory,4.96,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,5,Victory,4.96,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,6,Victory,4.02,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,7,Victory,4.02,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,8,Victory,4.96,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,9,Victory,4.02,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,10,Victory,5.42,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,11,Victory,4.96,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,12,Victory,4.02,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,13,Victory,4.96,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,14,Victory,4.96,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,15,Victory,4.96,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,16,Victory,4.96,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,17,Victory,4.02,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,18,Victory,4.96,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,19,Victory,5.42,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,20,Victory,4.02,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,21,Victory,4.02,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,22,Victory,4.96,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,23,Victory,4.02,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,24,Victory,5.42,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,25,Victory,4.02,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,26,Victory,4.02,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,27,Victory,4.02,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,28,Victory,4.02,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,29,Victory,4.02,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","jennifer",rich,6,30,Victory,4.96,100.00,"Зеркальный доспех:1",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",poor,6,1,Defeat,7.28,0.00,"Зеркальный яд:1",95.56,0.00,4.44,0.00
"Зеркальный Двойник","violet",poor,6,2,Defeat,8.20,0.00,"Зеркальный яд:1",91.11,0.00,8.89,0.00
"Зеркальный Двойник","violet",poor,6,3,Defeat,7.28,0.00,"Зеркальный яд:1",95.56,0.00,4.44,0.00
"Зеркальный Двойник","violet",poor,6,4,Defeat,7.56,0.00,"Зеркальный яд:1",92.22,0.00,7.78,0.00
"Зеркальный Двойник","violet",poor,6,5,Defeat,7.28,0.00,"Зеркальный яд:1",95.56,0.00,4.44,0.00
"Зеркальный Двойник","violet",poor,6,6,Defeat,7.28,0.00,"Зеркальный яд:1",95.56,0.00,4.44,0.00
"Зеркальный Двойник","violet",poor,6,7,Defeat,9.10,0.00,"Зеркальный яд:1; Отражение:1",86.67,0.00,13.33,0.00
"Зеркальный Двойник","violet",poor,6,8,Defeat,6.56,0.00,"Зеркальный яд:1",96.67,0.00,3.33,0.00
"Зеркальный Двойник","violet",poor,6,9,Defeat,8.20,0.00,"Зеркальный яд:1",91.11,0.00,8.89,0.00
"Зеркальный Двойник","violet",poor,6,10,Defeat,7.28,0.00,"Зеркальный яд:1",95.56,0.00,4.44,0.00
"Зеркальный Двойник","violet",poor,6,11,Defeat,6.56,0.00,"Зеркальный яд:1",97.78,0.00,2.22,0.00
"Зеркальный Двойник","violet",poor,6,12,Defeat,7.28,0.00,"Зеркальный яд:1",95.56,0.00,4.44,0.00
"Зеркальный Двойник","violet",poor,6,13,Defeat,7.28,0.00,"Зеркальный яд:1",95.56,0.00,4.44,0.00
"Зеркальный Двойник","violet",poor,6,14,Defeat,8.20,0.00,"Зеркальный яд:1",91.11,0.00,8.89,0.00
"Зеркальный Двойник","violet",poor,6,15,Defeat,7.28,0.00,"Зеркальный яд:1",95.56,0.00,4.44,0.00
"Зеркальный Двойник","violet",poor,6,16,Defeat,7.28,0.00,"Зеркальный яд:1",95.56,0.00,4.44,0.00
"Зеркальный Двойник","violet",poor,6,17,Defeat,8.20,0.00,"Зеркальный яд:1",91.11,0.00,8.89,0.00
"Зеркальный Двойник","violet",poor,6,18,Defeat,7.56,0.00,"Зеркальный яд:1",94.44,0.00,5.56,0.00
"Зеркальный Двойник","violet",poor,6,19,Defeat,8.20,0.00,"Зеркальный яд:1",91.11,0.00,8.89,0.00
"Зеркальный Двойник","violet",poor,6,20,Defeat,9.10,0.00,"Зеркальный яд:1; Отражение:1",86.67,0.00,13.33,0.00
"Зеркальный Двойник","violet",poor,6,21,Defeat,7.28,0.00,"Зеркальный яд:1",95.56,0.00,4.44,0.00
"Зеркальный Двойник","violet",poor,6,22,Defeat,7.28,0.00,"Зеркальный яд:1",95.56,0.00,4.44,0.00
"Зеркальный Двойник","violet",poor,6,23,Defeat,7.28,0.00,"Зеркальный яд:1",95.56,0.00,4.44,0.00
"Зеркальный Двойник","violet",poor,6,24,Defeat,8.20,0.00,"Зеркальный яд:1",91.11,0.00,8.89,0.00
"Зеркальный Двойник","violet",poor,6,25,Defeat,6.38,0.00,"Зеркальный яд:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",poor,6,26,Defeat,8.20,0.00,"Зеркальный яд:1",91.11,0.00,8.89,0.00
"Зеркальный Двойник","violet",poor,6,27,Defeat,8.20,0.00,"Зеркальный яд:1",91.11,0.00,8.89,0.00
"Зеркальный Двойник","violet",poor,6,28,Defeat,7.28,0.00,"Зеркальный яд:1",95.56,0.00,4.44,0.00
"Зеркальный Двойник","violet",poor,6,29,Defeat,7.56,0.00,"Зеркальный яд:1",92.22,0.00,7.78,0.00
"Зеркальный Двойник","violet",poor,6,30,Defeat,6.38,0.00,"Зеркальный яд:1",100.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",mid,6,1,Defeat,31.98,0.00,"Зеркальный яд:3; Отражение:2; Смазанный шаг:1",33.33,0.00,66.67,0.00
"Зеркальный Двойник","violet",mid,6,2,Defeat,23.52,0.00,"Зеркальный яд:2; Отражение:1; Смазанный шаг:1",60.00,0.00,40.00,0.00
"Зеркальный Двойник","violet",mid,6,3,Defeat,29.06,0.00,"Зеркальный яд:3; Отражение:1; Смазанный шаг:1",51.11,0.00,48.89,0.00
"Зеркальный Двойник","violet",mid,6,4,Defeat,25.00,0.00,"Зеркальный яд:2; Отражение:1; Смазанный шаг:1",55.56,0.00,44.44,0.00
"Зеркальный Двойник","violet",mid,6,5,Victory,31.48,7.78,"Зеркальный яд:3; Отражение:2; Смазанный шаг:1",27.71,0.00,72.29,0.00
"Зеркальный Двойник","violet",mid,6,6,Defeat,32.78,0.00,"Зеркальный яд:3; Отражение:2; Смазанный шаг:1",33.33,0.00,66.67,0.00
"Зеркальный Двойник","violet",mid,6,7,Victory,32.32,1.11,"Зеркальный яд:3; Отражение:2; Смазанный шаг:1",32.58,0.00,67.42,0.00
"Зеркальный Двойник","violet",mid,6,8,Defeat,29.18,0.00,"Зеркальный яд:3; Отражение:1; Смазанный шаг:1",46.67,0.00,53.33,0.00
"Зеркальный Двойник","violet",mid,6,9,Defeat,33.56,0.00,"Зеркальный яд:3; Отражение:2; Смазанный шаг:1",33.33,0.00,66.67,0.00
"Зеркальный Двойник","violet",mid,6,10,Victory,34.00,15.56,"Зеркальный яд:3; Отражение:2; Смазанный шаг:1",21.05,0.00,78.95,0.00
"Зеркальный Двойник","violet",mid,6,11,Victory,31.90,2.22,"Зеркальный яд:3; Отражение:2; Смазанный шаг:1",31.82,0.00,68.18,0.00
"Зеркальный Двойник","violet",mid,6,12,Defeat,26.58,0.00,"Зеркальный яд:2; Отражение:1; Смазанный шаг:1",55.56,0.00,44.44,0.00
"Зеркальный Двойник","violet",mid,6,13,Defeat,28.28,0.00,"Зеркальный яд:3; Отражение:1; Смазанный шаг:1",55.56,0.00,44.44,0.00
"Зеркальный Двойник","violet",mid,6,14,Defeat,31.28,0.00,"Зеркальный яд:3; Отражение:1; Смазанный шаг:1",38.89,0.00,61.11,0.00
"Зеркальный Двойник","violet",mid,6,15,Victory,32.74,2.22,"Зеркальный яд:3; Отражение:2; Смазанный шаг:1",31.82,0.00,68.18,0.00
"Зеркальный Двойник","violet",mid,6,16,Defeat,30.34,0.00,"Зеркальный яд:3; Отражение:1; Смазанный шаг:1",38.89,0.00,61.11,0.00
"Зеркальный Двойник","violet",mid,6,17,Defeat,28.76,0.00,"Зеркальный яд:3; Отражение:1; Смазанный шаг:1",46.67,0.00,53.33,0.00
"Зеркальный Двойник","violet",mid,6,18,Defeat,28.76,0.00,"Зеркальный яд:3; Отражение:1; Смазанный шаг:1",47.78,0.00,52.22,0.00
"Зеркальный Двойник","violet",mid,6,19,Defeat,29.76,0.00,"Зеркальный яд:3; Отражение:1; Смазанный шаг:1",43.33,0.00,56.67,0.00
"Зеркальный Двойник","violet",mid,6,20,Defeat,28.60,0.00,"Зеркальный яд:3; Отражение:1; Смазанный шаг:1",53.33,0.00,46.67,0.00
"Зеркальный Двойник","violet",mid,6,21,Defeat,30.18,0.00,"Зеркальный яд:3; Отражение:1; Смазанный шаг:1",42.22,0.00,57.78,0.00
"Зеркальный Двойник","violet",mid,6,22,Defeat,29.74,0.00,"Зеркальный яд:3; Отражение:1; Смазанный шаг:1",46.67,0.00,53.33,0.00
"Зеркальный Двойник","violet",mid,6,23,Defeat,32.90,0.00,"Зеркальный яд:3; Отражение:2; Смазанный шаг:1",33.33,0.00,66.67,0.00
"Зеркальный Двойник","violet",mid,6,24,Defeat,28.82,0.00,"Зеркальный яд:3; Отражение:1; Смазанный шаг:1",46.67,0.00,53.33,0.00
"Зеркальный Двойник","violet",mid,6,25,Defeat,26.58,0.00,"Зеркальный яд:2; Отражение:1; Смазанный шаг:1",55.56,0.00,44.44,0.00
"Зеркальный Двойник","violet",mid,6,26,Defeat,30.52,0.00,"Зеркальный яд:3; Отражение:1; Смазанный шаг:1",42.22,0.00,57.78,0.00
"Зеркальный Двойник","violet",mid,6,27,Defeat,31.60,0.00,"Зеркальный яд:3; Отражение:2; Смазанный шаг:1",35.56,0.00,64.44,0.00
"Зеркальный Двойник","violet",mid,6,28,Defeat,32.18,0.00,"Зеркальный яд:3; Отражение:2; Смазанный шаг:1",33.33,0.00,66.67,0.00
"Зеркальный Двойник","violet",mid,6,29,Defeat,28.82,0.00,"Зеркальный яд:3; Отражение:1; Смазанный шаг:1",46.67,0.00,53.33,0.00
"Зеркальный Двойник","violet",mid,6,30,Defeat,29.86,0.00,"Зеркальный яд:3; Отражение:1; Смазанный шаг:1",46.67,0.00,53.33,0.00
"Зеркальный Двойник","violet",rich,6,1,Victory,3.60,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,2,Victory,4.20,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,3,Victory,3.90,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,4,Victory,3.96,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,5,Victory,4.26,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,6,Victory,3.94,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,7,Victory,3.94,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,8,Victory,3.64,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,9,Victory,3.90,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,10,Victory,3.90,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,11,Victory,4.20,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,12,Victory,3.00,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,13,Victory,3.94,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,14,Victory,3.64,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,15,Victory,4.26,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,16,Victory,3.96,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,17,Victory,3.90,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,18,Victory,3.60,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,19,Victory,4.20,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,20,Victory,3.00,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,21,Victory,3.96,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,22,Victory,4.56,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,23,Victory,3.96,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,24,Victory,3.64,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,25,Victory,4.20,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,26,Victory,3.90,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,27,Victory,3.90,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,28,Victory,4.22,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,29,Victory,4.26,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","violet",rich,6,30,Victory,4.22,100.00,"",0.00,0.00,0.00,0.00
"Зеркальный Двойник","sasha",poor,6,1,Defeat,7.04,0.00,"Отражение:1",89.43,10.57,0.00,0.00
"Зеркальный Двойник","sasha",poor,6,2,Defeat,7.04,0.00,"Отражение:1",88.99,11.01,0.00,0.00
"Зеркальный Двойник","sasha",poor,6,3,Defeat,7.04,0.00,"Отражение:1",88.55,11.45,0.00,0.00
"Зеркальный Двойник","sasha",poor,6,4,Defeat,7.04,0.00,"Отражение:1",88.11,11.89,0.00,0.00
